recommended_bucket,recommended_reason,caregiver_should_see,psychologist_should_see,system_filled_hidden,caregiver_main_flow,psychologist_main_flow,questionnaire_mode,section_id,section_name,section_order,question_code,question_order,question_group_id,domains,source_type,respondent_expected,administered_by,future_optional_full_caregiver_candidate,concept_name,input_key_primary,input_keys_secondary,derivation_targets,question_role,caregiver_prompt,psychologist_prompt,caregiver_help_text,psychologist_help_text,response_type,scale_name,option_order,option_code,option_label_caregiver,option_label_psychologist,option_value,min_value,max_value,unit,allow_unknown,unknown_option_label,required_in_caregiver_mode,required_in_psychologist_mode,model_criticality,output_criticality,branching_rule,branching_rule_summary,visibility_rule,validation_rule,coverage_role,source_mix_role,terminology_note,caveat_if_skipped,pdf_label,api_field_name,db_group_key,excluded_from_model,supplementary_only,notes
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,both,sdq,Fortalezas y dificultades (SDQ),8,sdq_peer_problems,1,sdq_peer_problems,adhd|anxiety|depression,general,clinician,clinician,no,Subescala de problemas con pares (SDQ),sdq_peer_problems,,,direct,"Si dispone del resultado, ingrese la subescala de problemas con pares (SDQ).",Registre la subescala de problemas con pares (SDQ).,"Ingrese el puntaje ya calculado del instrumento, subescala o proxy correspondiente. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_0_10,,,,,,0.0,10.0,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Subescala de problemas con pares (SDQ),sdq_peer_problems,sdq,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,both,sdq,Fortalezas y dificultades (SDQ),8,sdq_prosocial_behavior,1,sdq_prosocial_behavior,adhd|anxiety|depression,general,clinician,clinician,no,Subescala de conducta prosocial (SDQ),sdq_prosocial_behavior,,,direct,"Si dispone del resultado, ingrese la subescala de conducta prosocial (SDQ).",Registre la subescala de conducta prosocial (SDQ).,"Ingrese el puntaje ya calculado del instrumento, subescala o proxy correspondiente. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_0_8,,,,,,0.0,8.0,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Subescala de conducta prosocial (SDQ),sdq_prosocial_behavior,sdq,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,both,sdq,Fortalezas y dificultades (SDQ),8,sdq_total_difficulties,1,sdq_total_difficulties,adhd|anxiety|conduct|depression|elimination,general,clinician,clinician,no,Puntuación total de dificultades (SDQ),sdq_total_difficulties,,,direct,"Si dispone del resultado, ingrese la puntuación total de dificultades (SDQ).",Registre la puntuación total de dificultades (SDQ).,"Ingrese el puntaje ya calculado del instrumento, subescala o proxy correspondiente. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_0_38,,,,,,0.0,38.0,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Puntuación total de dificultades (SDQ),sdq_total_difficulties,sdq,no,no,final_scope_only
both,Pregunta clínica o dato básico que puede contestar el cuidador y también puede administrar/registrar el psicólogo.,yes,yes,no,yes,no,both,demographics,Datos básicos,4,sex_assigned_at_birth,1,sex_assigned_at_birth,adhd|anxiety|conduct|depression|elimination,general,clinician,clinician,no,Sexo asignado al nacer,sex_assigned_at_birth,,,direct,¿Cuál fue el sexo asignado al nacer del niño o la niña?,Registre el sexo asignado al nacer.,Seleccione una sola opción.,Seleccione la opción correspondiente según el registro disponible.,single_choice,sex_assigned_at_birth,1.0,female,Femenino,Femenino,0.0,,,score,no,,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Sexo asignado al nacer,sex_assigned_at_birth,demographics,no,no,final_scope_only
both,Pregunta clínica o dato básico que puede contestar el cuidador y también puede administrar/registrar el psicólogo.,yes,yes,no,yes,no,both,demographics,Datos básicos,4,sex_assigned_at_birth,1,sex_assigned_at_birth,adhd|anxiety|conduct|depression|elimination,general,clinician,clinician,no,Sexo asignado al nacer,sex_assigned_at_birth,,,direct,¿Cuál fue el sexo asignado al nacer del niño o la niña?,Registre el sexo asignado al nacer.,Seleccione una sola opción.,Seleccione la opción correspondiente según el registro disponible.,single_choice,sex_assigned_at_birth,2.0,male,Masculino,Masculino,1.0,,,score,no,,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Sexo asignado al nacer,sex_assigned_at_birth,demographics,no,no,final_scope_only
both,Pregunta clínica o dato básico que puede contestar el cuidador y también puede administrar/registrar el psicólogo.,yes,yes,no,yes,no,both,demographics,Datos básicos,4,sex_assigned_at_birth,1,sex_assigned_at_birth,adhd|anxiety|conduct|depression|elimination,general,clinician,clinician,no,Sexo asignado al nacer,sex_assigned_at_birth,,,direct,¿Cuál fue el sexo asignado al nacer del niño o la niña?,Registre el sexo asignado al nacer.,Seleccione una sola opción.,Seleccione la opción correspondiente según el registro disponible.,single_choice,sex_assigned_at_birth,3.0,unknown,No informado,No informado,2.0,,,score,no,,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Sexo asignado al nacer,sex_assigned_at_birth,demographics,no,no,final_scope_only
hidden_system,Dato técnico/administrativo; debe autocompletarse en backend y no preguntarse al usuario.,no,no,yes,no,no,both,demographics,Datos básicos,4,site,1,site,adhd|anxiety|conduct|elimination,general,clinician,clinician,no,Sitio o centro de procedencia,site,,,direct,Seleccione el sitio o centro de procedencia del registro.,Registre el sitio o centro de procedencia.,"Si este dato ya está cargado por el sistema, no es necesario modificarlo.",Campo administrativo; use el valor oficial del registro.,single_choice,site,1.0,CBIC,CBIC,CBIC,0.0,,,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Sitio o centro de procedencia,site,demographics,no,no,final_scope_only
hidden_system,Dato técnico/administrativo; debe autocompletarse en backend y no preguntarse al usuario.,no,no,yes,no,no,both,demographics,Datos básicos,4,site,1,site,adhd|anxiety|conduct|elimination,general,clinician,clinician,no,Sitio o centro de procedencia,site,,,direct,Seleccione el sitio o centro de procedencia del registro.,Registre el sitio o centro de procedencia.,"Si este dato ya está cargado por el sistema, no es necesario modificarlo.",Campo administrativo; use el valor oficial del registro.,single_choice,site,2.0,CUNY,CUNY,CUNY,1.0,,,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Sitio o centro de procedencia,site,demographics,no,no,final_scope_only
hidden_system,Dato técnico/administrativo; debe autocompletarse en backend y no preguntarse al usuario.,no,no,yes,no,no,both,demographics,Datos básicos,4,site,1,site,adhd|anxiety|conduct|elimination,general,clinician,clinician,no,Sitio o centro de procedencia,site,,,direct,Seleccione el sitio o centro de procedencia del registro.,Registre el sitio o centro de procedencia.,"Si este dato ya está cargado por el sistema, no es necesario modificarlo.",Campo administrativo; use el valor oficial del registro.,single_choice,site,3.0,RUBIC,RUBIC,RUBIC,2.0,,,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Sitio o centro de procedencia,site,demographics,no,no,final_scope_only
hidden_system,Dato técnico/administrativo; debe autocompletarse en backend y no preguntarse al usuario.,no,no,yes,no,no,both,demographics,Datos básicos,4,site,1,site,adhd|anxiety|conduct|elimination,general,clinician,clinician,no,Sitio o centro de procedencia,site,,,direct,Seleccione el sitio o centro de procedencia del registro.,Registre el sitio o centro de procedencia.,"Si este dato ya está cargado por el sistema, no es necesario modificarlo.",Campo administrativo; use el valor oficial del registro.,single_choice,site,4.0,SI,Staten Island,Staten Island,3.0,,,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Sitio o centro de procedencia,site,demographics,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,both,swan,Atención e hiperactividad (SWAN),9,swan_hyperactive_impulsive_total,1,swan_hyperactive_impulsive_total,adhd,score_derivado,clinician,clinician,no,Puntuación total de hiperactividad/impulsividad (SWAN),swan_hyperactive_impulsive_total,,swan_hyperactive_impulsive_total,supporting,"Si dispone del resultado, ingrese la puntuación total de hiperactividad/impulsividad (SWAN).",Registre la puntuación total de hiperactividad/impulsividad (SWAN).,"Ingrese el puntaje ya calculado del instrumento, subescala o proxy correspondiente. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_-17_18,,,,,,-17.0,18.0,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,derived_support,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Puntuación total de hiperactividad/impulsividad (SWAN),swan_hyperactive_impulsive_total,swan,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,both,swan,Atención e hiperactividad (SWAN),9,swan_inattention_total,1,swan_inattention_total,adhd,score_derivado,clinician,clinician,no,Puntuación total de inatención (SWAN),swan_inattention_total,,swan_inattention_total,supporting,"Si dispone del resultado, ingrese la puntuación total de inatención (SWAN).",Registre la puntuación total de inatención (SWAN).,"Ingrese el puntaje ya calculado del instrumento, subescala o proxy correspondiente. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_-27_27,,,,,,-27.0,27.0,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,derived_support,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Puntuación total de inatención (SWAN),swan_inattention_total,swan,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,both,swan,Atención e hiperactividad (SWAN),9,swan_total,1,swan_total,adhd,score_derivado,clinician,clinician,no,Puntuación total de SWAN,swan_total,,swan_total,supporting,"Si dispone del resultado, ingrese la puntuación total de SWAN.",Registre la puntuación total de SWAN.,"Ingrese el puntaje ya calculado del instrumento, subescala o proxy correspondiente. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_-43_44,,,,,,-43.0,44.0,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,derived_support,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Puntuación total de SWAN,swan_total,swan,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,ysr,Autorreporte complementario (YSR),10,ysr_aggressive_behavior_proxy,1,ysr_aggressive_behavior_proxy,adhd,score_derivado,child,psychologist,yes,Puntuación proxy de conducta agresiva (YSR),ysr_aggressive_behavior_proxy,,ysr_aggressive_behavior_proxy,supporting,"Si usted administra el instrumento al niño o la niña y dispone del resultado, ingrese la puntuación proxy de conducta agresiva (YSR).",Registre la puntuación proxy de conducta agresiva (YSR).,"Ingrese el puntaje ya calculado del autorreporte o del instrumento aplicado al niño o la niña. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_2_22,,,,,,2.0,22.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,derived_support,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Puntuación proxy de conducta agresiva (YSR),ysr_aggressive_behavior_proxy,ysr,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,ysr,Autorreporte complementario (YSR),10,ysr_anxious_depressed_proxy,1,ysr_anxious_depressed_proxy,adhd,score_derivado,child,psychologist,yes,Puntuación proxy de ansiedad/depresión (YSR),ysr_anxious_depressed_proxy,,ysr_anxious_depressed_proxy,supporting,"Si usted administra el instrumento al niño o la niña y dispone del resultado, ingrese la puntuación proxy de ansiedad/depresión (YSR).",Registre la puntuación proxy de ansiedad/depresión (YSR).,"Ingrese el puntaje ya calculado del autorreporte o del instrumento aplicado al niño o la niña. Si no lo conoce y el campo lo permite, use “No informado”.","Consigne el puntaje ya calculado del instrumento, subescala o proxy correspondiente.",integer,integer_0_18,,,,,,0.0,18.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,derived_support,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Puntuación proxy de ansiedad/depresión (YSR),ysr_anxious_depressed_proxy,ysr,no,no,final_scope_only
